[2026-05-12 00:00:03][start] CRON started
[2026-05-12 00:00:03][info] Processing account:  (ID: 406)
[2026-05-12 00:00:09][info] Processing account:  (ID: 407)
[2026-05-12 03:03:13][info] Processing account: sabuk786 (ID: 450)
[2026-05-12 03:03:19][info] Processing account: savum-46 (ID: 451)
[2026-05-12 03:03:24][info] Processing account: em-909137 (ID: 453)
[2026-05-12 03:03:30][info] Processing account: shuash98 (ID: 455)
[2026-05-12 03:03:35][info] Processing account: oxijanltd (ID: 457)
[2026-05-12 03:03:40][info] Processing account: sfk_brand (ID: 489)
[2026-05-12 03:03:46][info] Processing account: ad_264942 (ID: 491)
[2026-05-12 03:03:51][info] Processing account: moneymaker-181 (ID: 495)
[2026-05-12 03:03:57][info] Processing account: ecom-hub33 (ID: 496)
[2026-05-12 03:04:02][info] Processing account: c_bird33 (ID: 500)
[2026-05-12 03:04:08][info] Processing account: urbanbuyz_99 (ID: 501)
[2026-05-12 03:04:14][info] Processing account: farmi94 (ID: 503)
[2026-05-12 03:04:19][info] Processing account: fashionhub-72 (ID: 509)
[2026-05-12 03:04:24][info] Processing account: tracker_world (ID: 512)
[2026-05-12 03:04:30][info] Processing account: hamrehzar_supplies (ID: 513)
[2026-05-12 03:04:35][info] Processing account: mbimed-0 (ID: 515)
[2026-05-12 03:04:41][info] Processing account: dropshop-99 (ID: 522)
[2026-05-12 03:04:46][info] Processing account: trusted_deals_hub-56 (ID: 525)
[2026-05-12 03:04:52][info] Processing account: leaders_alpha (ID: 526)
[2026-05-12 03:04:57][info] Processing account: superspeed3_77 (ID: 527)
[2026-05-12 03:05:02][info] Processing account: trusted_329 (ID: 528)
[2026-05-12 03:05:08][info] Processing account: prince.si95 (ID: 530)
[2026-05-12 03:05:13][info] Processing account: enoyl1 (ID: 532)
[2026-05-12 03:05:19][info] Processing account: fullers_earth (ID: 533)
[2026-05-12 03:05:24][info] Processing account: mirzatraders7 (ID: 534)
[2026-05-12 03:40:03][start] CRON started
[2026-05-12 03:40:03][info] Processing account:  (ID: 406)
[2026-05-12 03:40:08][info] Processing account:  (ID: 407)
[2026-05-12 03:40:14][info] Processing account: poundplus_81 (ID: 408)
[2026-05-12 03:40:24][info] Processing account: ecompanyltd (ID: 411)
[2026-05-12 03:40:30][info] Processing account: digital_outlet39 (ID: 413)
[2026-05-12 03:40:35][info] Processing account: rehkh_5402 (ID: 414)
[2026-05-12 03:40:41][info] Processing account: fark-933 (ID: 415)
[2026-05-12 03:40:46][info] Processing account: saraf-76 (ID: 419)
[2026-05-12 03:40:51][info] Processing account: firstsale4u (ID: 420)
[2026-05-12 03:40:57][info] Processing account: goodmove4u (ID: 421)
[2026-05-12 03:41:03][info] Processing account: london_hotdeals (ID: 422)
[2026-05-12 03:41:08][info] Processing account: d.sport87 (ID: 425)
[2026-05-12 03:41:13][info] Processing account: mian.bazzar (ID: 426)
[2026-05-12 03:41:19][info] Processing account: ma2025 (ID: 427)
[2026-05-12 03:41:24][info] Processing account: mian_communication (ID: 428)
[2026-05-12 03:41:30][info] Processing account: tradeworld.nw.ltd (ID: 429)
[2026-05-12 03:41:35][info] Processing account: biak3456 (ID: 430)
[2026-05-12 03:41:41][info] Processing account: gibb3265 (ID: 431)
[2026-05-12 03:41:46][info] Processing account: rakha-7863 (ID: 432)
[2026-05-12 03:41:52][info] Processing account: dropshop-uk (ID: 433)
[2026-05-12 03:41:57][info] Processing account: danamu_ppayc68 (ID: 434)
[2026-05-12 03:42:03][info] Processing account: burj-khlifa (ID: 435)
[2026-05-12 03:42:08][info] Processing account: zeemi_24 (ID: 436)
[2026-05-12 03:42:14][info] Processing account: digital-life-digimax (ID: 438)
[2026-05-12 03:42:19][info] Processing account: giant_emart (ID: 439)
[2026-05-12 03:42:24][info] Processing account: qadri (ID: 440)
[2026-05-12 03:42:30][info] Processing account: buyer_satisfied (ID: 441)
[2026-05-12 03:42:35][info] Processing account: daltacell (ID: 442)
[2026-05-12 03:42:41][info] Processing account: zona8033 (ID: 443)
[2026-05-12 03:42:46][info] Processing account: iqqa1951 (ID: 444)
[2026-05-12 03:42:52][info] Processing account: impalaa_online (ID: 445)
[2026-05-12 03:42:57][info] Processing account: muhammni_12 (ID: 446)
[2026-05-12 03:43:03][info] Processing account: excelsior2019 (ID: 447)
[2026-05-12 03:43:08][info] Processing account: onestop.stores (ID: 448)
[2026-05-12 03:43:13][info] Processing account: sabuk786 (ID: 450)
[2026-05-12 03:43:19][info] Processing account: savum-46 (ID: 451)
[2026-05-12 03:43:24][info] Processing account: em-909137 (ID: 453)
[2026-05-12 03:43:30][info] Processing account: shuash98 (ID: 455)
[2026-05-12 03:43:35][info] Processing account: oxijanltd (ID: 457)
[2026-05-12 03:43:40][info] Processing account: sfk_brand (ID: 489)
[2026-05-12 03:43:46][info] Processing account: ad_264942 (ID: 491)
[2026-05-12 03:43:51][info] Processing account: moneymaker-181 (ID: 495)
[2026-05-12 03:43:56][info] Processing account: ecom-hub33 (ID: 496)
[2026-05-12 03:44:02][info] Processing account: c_bird33 (ID: 500)
[2026-05-12 03:44:07][info] Processing account: urbanbuyz_99 (ID: 501)
[2026-05-12 03:44:14][info] Processing account: farmi94 (ID: 503)
[2026-05-12 03:44:20][info] Processing account: fashionhub-72 (ID: 509)
[2026-05-12 03:44:25][info] Processing account: tracker_world (ID: 512)
[2026-05-12 03:44:30][info] Processing account: hamrehzar_supplies (ID: 513)
[2026-05-12 03:44:36][info] Processing account: mbimed-0 (ID: 515)
[2026-05-12 03:44:41][info] Processing account: dropshop-99 (ID: 522)
[2026-05-12 03:44:47][info] Processing account: trusted_deals_hub-56 (ID: 525)
[2026-05-12 03:44:52][info] Processing account: leaders_alpha (ID: 526)
[2026-05-12 03:44:58][info] Processing account: superspeed3_77 (ID: 527)
[2026-05-12 03:45:03][info] Processing account: trusted_329 (ID: 528)
[2026-05-12 03:45:09][info] Processing account: prince.si95 (ID: 530)
[2026-05-12 03:45:14][info] Processing account: enoyl1 (ID: 532)
[2026-05-12 03:45:19][info] Processing account: fullers_earth (ID: 533)
[2026-05-12 03:45:25][info] Processing account: mirzatraders7 (ID: 534)
[2026-05-12 04:00:03][start] CRON started
[2026-05-12 04:00:03][info] Processing account:  (ID: 406)
[2026-05-12 04:00:09][info] Processing account:  (ID: 407)
[2026-05-12 04:00:14][info] Processing account: poundplus_81 (ID: 408)
[2026-05-12 04:00:24][info] Processing account: ecompanyltd (ID: 411)
[2026-05-12 04:00:30][info] Processing account: digital_outlet39 (ID: 413)
[2026-05-12 04:00:36][info] Processing account: rehkh_5402 (ID: 414)
[2026-05-12 04:00:41][info] Processing account: fark-933 (ID: 415)
[2026-05-12 04:00:47][info] Processing account: saraf-76 (ID: 419)
[2026-05-12 04:00:52][info] Processing account: firstsale4u (ID: 420)
[2026-05-12 04:00:57][info] Processing account: goodmove4u (ID: 421)
[2026-05-12 04:01:03][info] Processing account: london_hotdeals (ID: 422)
[2026-05-12 04:01:09][info] Processing account: d.sport87 (ID: 425)
[2026-05-12 04:01:14][info] Processing account: mian.bazzar (ID: 426)
[2026-05-12 04:01:19][info] Processing account: ma2025 (ID: 427)
[2026-05-12 04:01:25][info] Processing account: mian_communication (ID: 428)
[2026-05-12 04:01:31][info] Processing account: tradeworld.nw.ltd (ID: 429)
[2026-05-12 04:01:36][info] Processing account: biak3456 (ID: 430)
[2026-05-12 04:01:42][info] Processing account: gibb3265 (ID: 431)
[2026-05-12 04:01:47][info] Processing account: rakha-7863 (ID: 432)
[2026-05-12 04:01:53][info] Processing account: dropshop-uk (ID: 433)
[2026-05-12 04:01:58][info] Processing account: danamu_ppayc68 (ID: 434)
[2026-05-12 04:02:04][info] Processing account: burj-khlifa (ID: 435)
[2026-05-12 04:02:09][info] Processing account: zeemi_24 (ID: 436)
[2026-05-12 04:02:14][info] Processing account: digital-life-digimax (ID: 438)
[2026-05-12 04:02:20][info] Processing account: giant_emart (ID: 439)
[2026-05-12 04:02:25][info] Processing account: qadri (ID: 440)
[2026-05-12 04:02:31][info] Processing account: buyer_satisfied (ID: 441)
[2026-05-12 04:02:36][info] Processing account: daltacell (ID: 442)
[2026-05-12 04:02:42][info] Processing account: zona8033 (ID: 443)
[2026-05-12 04:02:47][info] Processing account: iqqa1951 (ID: 444)
[2026-05-12 04:02:53][info] Processing account: impalaa_online (ID: 445)
[2026-05-12 04:02:58][info] Processing account: muhammni_12 (ID: 446)
[2026-05-12 04:03:04][info] Processing account: excelsior2019 (ID: 447)
[2026-05-12 04:03:09][info] Processing account: onestop.stores (ID: 448)
[2026-05-12 04:03:15][info] Processing account: sabuk786 (ID: 450)
[2026-05-12 04:03:20][info] Processing account: savum-46 (ID: 451)
[2026-05-12 04:03:25][info] Processing account: em-909137 (ID: 453)
[2026-05-12 04:03:31][info] Processing account: shuash98 (ID: 455)
[2026-05-12 04:03:36][info] Processing account: oxijanltd (ID: 457)
[2026-05-12 04:03:42][info] Processing account: sfk_brand (ID: 489)
[2026-05-12 04:03:48][info] Processing account: ad_264942 (ID: 491)
[2026-05-12 04:03:53][info] Processing account: moneymaker-181 (ID: 495)
[2026-05-12 04:03:58][info] Processing account: ecom-hub33 (ID: 496)
[2026-05-12 04:04:04][info] Processing account: c_bird33 (ID: 500)
[2026-05-12 04:04:09][info] Processing account: urbanbuyz_99 (ID: 501)
[2026-05-12 04:04:15][info] Processing account: farmi94 (ID: 503)
[2026-05-12 04:04:20][info] Processing account: fashionhub-72 (ID: 509)
[2026-05-12 04:04:26][info] Processing account: tracker_world (ID: 512)
[2026-05-12 04:04:31][info] Processing account: hamrehzar_supplies (ID: 513)
[2026-05-12 04:04:36][info] Processing account: mbimed-0 (ID: 515)
[2026-05-12 04:04:42][info] Processing account: dropshop-99 (ID: 522)
[2026-05-12 04:04:47][info] Processing account: trusted_deals_hub-56 (ID: 525)
[2026-05-12 04:04:53][info] Processing account: leaders_alpha (ID: 526)
[2026-05-12 04:04:58][info] Processing account: superspeed3_77 (ID: 527)
[2026-05-12 04:05:04][info] Processing account: trusted_329 (ID: 528)
[2026-05-12 04:05:09][info] Processing account: prince.si95 (ID: 530)
[2026-05-12 04:05:15][info] Processing account: enoyl1 (ID: 532)
[2026-05-12 04:05:20][info] Processing account: fullers_earth (ID: 533)
[2026-05-12 04:05:25][info] Processing account: mirzatraders7 (ID: 534)
[2026-05-12 04:40:02][start] CRON started
[2026-05-12 04:40:02][info] Processing account:  (ID: 406)
[2026-05-12 04:40:08][info] Processing account:  (ID: 407)
[2026-05-12 04:40:13][info] Processing account: poundplus_81 (ID: 408)
[2026-05-12 04:40:23][info] Processing account: ecompanyltd (ID: 411)
[2026-05-12 04:40:29][info] Processing account: digital_outlet39 (ID: 413)
[2026-05-12 04:40:35][info] Processing account: rehkh_5402 (ID: 414)
[2026-05-12 04:40:40][info] Processing account: fark-933 (ID: 415)
[2026-05-12 04:40:45][info] Processing account: saraf-76 (ID: 419)
[2026-05-12 04:40:51][info] Processing account: firstsale4u (ID: 420)
[2026-05-12 04:40:56][info] Processing account: goodmove4u (ID: 421)
[2026-05-12 04:41:02][info] Processing account: london_hotdeals (ID: 422)
[2026-05-12 04:41:07][info] Processing account: d.sport87 (ID: 425)
[2026-05-12 04:41:12][info] Processing account: mian.bazzar (ID: 426)
[2026-05-12 04:41:18][info] Processing account: ma2025 (ID: 427)
[2026-05-12 04:41:23][info] Processing account: mian_communication (ID: 428)
[2026-05-12 04:41:29][info] Processing account: tradeworld.nw.ltd (ID: 429)
[2026-05-12 04:41:34][info] Processing account: biak3456 (ID: 430)
[2026-05-12 04:41:40][info] Processing account: gibb3265 (ID: 431)
[2026-05-12 04:41:45][info] Processing account: rakha-7863 (ID: 432)
[2026-05-12 04:41:51][info] Processing account: dropshop-uk (ID: 433)
[2026-05-12 04:41:56][info] Processing account: danamu_ppayc68 (ID: 434)
[2026-05-12 04:42:02][info] Processing account: burj-khlifa (ID: 435)
[2026-05-12 04:42:07][info] Processing account: zeemi_24 (ID: 436)
[2026-05-12 04:42:13][info] Processing account: digital-life-digimax (ID: 438)
[2026-05-12 04:42:18][info] Processing account: giant_emart (ID: 439)
[2026-05-12 04:42:23][info] Processing account: qadri (ID: 440)
[2026-05-12 04:42:29][info] Processing account: buyer_satisfied (ID: 441)
[2026-05-12 04:42:34][info] Processing account: daltacell (ID: 442)
[2026-05-12 04:42:40][info] Processing account: zona8033 (ID: 443)
[2026-05-12 04:42:45][info] Processing account: iqqa1951 (ID: 444)
[2026-05-12 04:42:51][info] Processing account: impalaa_online (ID: 445)
[2026-05-12 04:42:56][info] Processing account: muhammni_12 (ID: 446)
[2026-05-12 04:43:02][info] Processing account: excelsior2019 (ID: 447)
[2026-05-12 04:43:07][info] Processing account: onestop.stores (ID: 448)
[2026-05-12 04:43:13][info] Processing account: sabuk786 (ID: 450)
[2026-05-12 04:43:18][info] Processing account: savum-46 (ID: 451)
[2026-05-12 04:43:24][info] Processing account: em-909137 (ID: 453)
[2026-05-12 04:43:29][info] Processing account: shuash98 (ID: 455)
[2026-05-12 04:43:34][info] Processing account: oxijanltd (ID: 457)
[2026-05-12 04:43:40][info] Processing account: sfk_brand (ID: 489)
[2026-05-12 04:43:45][info] Processing account: ad_264942 (ID: 491)
[2026-05-12 04:43:50][info] Processing account: moneymaker-181 (ID: 495)
[2026-05-12 04:43:56][info] Processing account: ecom-hub33 (ID: 496)
[2026-05-12 04:44:01][info] Processing account: c_bird33 (ID: 500)
[2026-05-12 04:44:07][info] Processing account: urbanbuyz_99 (ID: 501)
[2026-05-12 04:44:12][info] Processing account: farmi94 (ID: 503)
[2026-05-12 04:44:18][info] Processing account: fashionhub-72 (ID: 509)
[2026-05-12 04:44:23][info] Processing account: tracker_world (ID: 512)
[2026-05-12 04:44:28][info] Processing account: hamrehzar_supplies (ID: 513)
[2026-05-12 04:44:34][info] Processing account: mbimed-0 (ID: 515)
[2026-05-12 04:44:39][info] Processing account: dropshop-99 (ID: 522)
[2026-05-12 04:44:45][info] Processing account: trusted_deals_hub-56 (ID: 525)
[2026-05-12 04:44:50][info] Processing account: leaders_alpha (ID: 526)
[2026-05-12 04:44:56][info] Processing account: superspeed3_77 (ID: 527)
[2026-05-12 04:45:01][info] Processing account: trusted_329 (ID: 528)
[2026-05-12 04:45:07][info] Processing account: prince.si95 (ID: 530)
[2026-05-12 04:45:12][info] Processing account: enoyl1 (ID: 532)
[2026-05-12 04:45:18][info] Processing account: fullers_earth (ID: 533)
[2026-05-12 04:45:23][info] Processing account: mirzatraders7 (ID: 534)
[2026-05-12 05:00:03][start] CRON started
[2026-05-12 05:00:03][info] Processing account:  (ID: 406)
[2026-05-12 05:00:09][info] Processing account:  (ID: 407)
[2026-05-12 05:00:14][info] Processing account: poundplus_81 (ID: 408)
[2026-05-12 05:00:24][info] Processing account: ecompanyltd (ID: 411)
[2026-05-12 05:00:30][info] Processing account: digital_outlet39 (ID: 413)
[2026-05-12 05:00:36][info] Processing account: rehkh_5402 (ID: 414)
[2026-05-12 05:00:41][info] Processing account: fark-933 (ID: 415)
[2026-05-12 05:00:46][info] Processing account: saraf-76 (ID: 419)
[2026-05-12 05:00:52][info] Processing account: firstsale4u (ID: 420)
[2026-05-12 05:00:57][info] Processing account: goodmove4u (ID: 421)
[2026-05-12 05:01:03][info] Processing account: london_hotdeals (ID: 422)
[2026-05-12 05:01:08][info] Processing account: d.sport87 (ID: 425)
[2026-05-12 05:01:14][info] Processing account: mian.bazzar (ID: 426)
[2026-05-12 05:01:19][info] Processing account: ma2025 (ID: 427)
[2026-05-12 05:01:25][info] Processing account: mian_communication (ID: 428)
[2026-05-12 05:01:30][info] Processing account: tradeworld.nw.ltd (ID: 429)
[2026-05-12 05:01:36][info] Processing account: biak3456 (ID: 430)
[2026-05-12 05:01:42][info] Processing account: gibb3265 (ID: 431)
[2026-05-12 05:01:47][info] Processing account: rakha-7863 (ID: 432)
[2026-05-12 05:01:53][info] Processing account: dropshop-uk (ID: 433)
[2026-05-12 05:01:58][info] Processing account: danamu_ppayc68 (ID: 434)
[2026-05-12 05:02:04][info] Processing account: burj-khlifa (ID: 435)
[2026-05-12 05:02:10][info] Processing account: zeemi_24 (ID: 436)
[2026-05-12 05:02:15][info] Processing account: digital-life-digimax (ID: 438)
[2026-05-12 05:02:21][info] Processing account: giant_emart (ID: 439)
[2026-05-12 05:02:26][info] Processing account: qadri (ID: 440)
[2026-05-12 05:02:32][info] Processing account: buyer_satisfied (ID: 441)
[2026-05-12 05:02:37][info] Processing account: daltacell (ID: 442)
[2026-05-12 05:02:44][info] Processing account: zona8033 (ID: 443)
[2026-05-12 05:02:50][info] Processing account: iqqa1951 (ID: 444)
[2026-05-12 05:02:55][info] Processing account: impalaa_online (ID: 445)
[2026-05-12 05:03:01][info] Processing account: muhammni_12 (ID: 446)
[2026-05-12 05:03:07][info] Processing account: excelsior2019 (ID: 447)
[2026-05-12 05:03:13][info] Processing account: onestop.stores (ID: 448)
[2026-05-12 05:03:18][info] Processing account: sabuk786 (ID: 450)
[2026-05-12 05:03:23][info] Processing account: savum-46 (ID: 451)
[2026-05-12 05:03:29][info] Processing account: em-909137 (ID: 453)
[2026-05-12 05:03:34][info] Processing account: shuash98 (ID: 455)
[2026-05-12 05:03:40][info] Processing account: oxijanltd (ID: 457)
[2026-05-12 05:03:45][info] Processing account: sfk_brand (ID: 489)
[2026-05-12 05:03:51][info] Processing account: ad_264942 (ID: 491)
[2026-05-12 05:03:56][info] Processing account: moneymaker-181 (ID: 495)
[2026-05-12 05:04:02][info] Processing account: ecom-hub33 (ID: 496)
[2026-05-12 05:04:08][info] Processing account: c_bird33 (ID: 500)
[2026-05-12 05:04:13][info] Processing account: urbanbuyz_99 (ID: 501)
[2026-05-12 05:04:19][info] Processing account: farmi94 (ID: 503)
[2026-05-12 05:04:25][info] Processing account: fashionhub-72 (ID: 509)
[2026-05-12 05:04:30][info] Processing account: tracker_world (ID: 512)
[2026-05-12 05:04:35][info] Processing account: hamrehzar_supplies (ID: 513)
[2026-05-12 05:04:41][info] Processing account: mbimed-0 (ID: 515)
[2026-05-12 05:04:46][info] Processing account: dropshop-99 (ID: 522)
[2026-05-12 05:04:52][info] Processing account: trusted_deals_hub-56 (ID: 525)
[2026-05-12 05:04:57][info] Processing account: leaders_alpha (ID: 526)
[2026-05-12 05:05:02][info] Processing account: superspeed3_77 (ID: 527)
[2026-05-12 05:05:08][info] Processing account: trusted_329 (ID: 528)
[2026-05-12 05:05:13][info] Processing account: prince.si95 (ID: 530)
[2026-05-12 05:05:19][info] Processing account: enoyl1 (ID: 532)
[2026-05-12 05:05:24][info] Processing account: fullers_earth (ID: 533)
[2026-05-12 05:05:29][info] Processing account: mirzatraders7 (ID: 534)
[2026-05-12 05:40:02][start] CRON started
[2026-05-12 05:40:02][info] Processing account:  (ID: 406)
[2026-05-12 05:40:08][info] Processing account:  (ID: 407)
[2026-05-12 05:40:14][info] Processing account: poundplus_81 (ID: 408)
[2026-05-12 06:00:03][start] CRON started
[2026-05-12 06:00:03][info] Processing account:  (ID: 406)
[2026-05-12 06:00:09][info] Processing account:  (ID: 407)
[2026-05-12 06:00:14][info] Processing account: poundplus_81 (ID: 408)
[2026-05-12 06:00:24][info] Processing account: ecompanyltd (ID: 411)
[2026-05-12 06:00:30][info] Processing account: digital_outlet39 (ID: 413)
[2026-05-12 06:00:35][info] Processing account: rehkh_5402 (ID: 414)
[2026-05-12 06:00:41][info] Processing account: fark-933 (ID: 415)
[2026-05-12 06:00:46][info] Processing account: saraf-76 (ID: 419)
[2026-05-12 06:00:51][info] Processing account: firstsale4u (ID: 420)
[2026-05-12 06:00:57][info] Processing account: goodmove4u (ID: 421)
[2026-05-12 06:01:02][info] Processing account: london_hotdeals (ID: 422)
[2026-05-12 06:01:08][info] Processing account: d.sport87 (ID: 425)
[2026-05-12 06:01:13][info] Processing account: mian.bazzar (ID: 426)
[2026-05-12 06:01:19][info] Processing account: ma2025 (ID: 427)
[2026-05-12 06:01:24][info] Processing account: mian_communication (ID: 428)
[2026-05-12 06:01:30][info] Processing account: tradeworld.nw.ltd (ID: 429)
[2026-05-12 06:01:35][info] Processing account: biak3456 (ID: 430)
[2026-05-12 06:01:40][info] Processing account: gibb3265 (ID: 431)
[2026-05-12 06:01:46][info] Processing account: rakha-7863 (ID: 432)
[2026-05-12 06:01:51][info] Processing account: dropshop-uk (ID: 433)
[2026-05-12 06:01:57][info] Processing account: danamu_ppayc68 (ID: 434)
[2026-05-12 06:02:03][info] Processing account: burj-khlifa (ID: 435)
[2026-05-12 06:02:08][info] Processing account: zeemi_24 (ID: 436)
[2026-05-12 06:02:13][info] Processing account: digital-life-digimax (ID: 438)
[2026-05-12 06:02:19][info] Processing account: giant_emart (ID: 439)
[2026-05-12 06:02:24][info] Processing account: qadri (ID: 440)
[2026-05-12 06:02:29][info] Processing account: buyer_satisfied (ID: 441)
[2026-05-12 06:02:35][info] Processing account: daltacell (ID: 442)
[2026-05-12 06:02:40][info] Processing account: zona8033 (ID: 443)
[2026-05-12 06:02:46][info] Processing account: iqqa1951 (ID: 444)
[2026-05-12 06:02:51][info] Processing account: impalaa_online (ID: 445)
[2026-05-12 06:02:57][info] Processing account: muhammni_12 (ID: 446)
[2026-05-12 06:03:03][info] Processing account: excelsior2019 (ID: 447)
[2026-05-12 06:03:09][info] Processing account: onestop.stores (ID: 448)
[2026-05-12 06:03:14][info] Processing account: sabuk786 (ID: 450)
[2026-05-12 06:03:19][info] Processing account: savum-46 (ID: 451)
[2026-05-12 06:03:25][info] Processing account: em-909137 (ID: 453)
[2026-05-12 06:03:31][info] Processing account: shuash98 (ID: 455)
[2026-05-12 06:03:36][info] Processing account: oxijanltd (ID: 457)
[2026-05-12 06:03:42][info] Processing account: sfk_brand (ID: 489)
[2026-05-12 06:03:47][info] Processing account: ad_264942 (ID: 491)
[2026-05-12 06:03:52][info] Processing account: moneymaker-181 (ID: 495)
[2026-05-12 06:03:58][info] Processing account: ecom-hub33 (ID: 496)
[2026-05-12 06:04:03][info] Processing account: c_bird33 (ID: 500)
[2026-05-12 06:04:09][info] Processing account: urbanbuyz_99 (ID: 501)
[2026-05-12 06:04:14][info] Processing account: farmi94 (ID: 503)
[2026-05-12 06:04:20][info] Processing account: fashionhub-72 (ID: 509)
[2026-05-12 06:04:25][info] Processing account: tracker_world (ID: 512)
[2026-05-12 06:04:30][info] Processing account: hamrehzar_supplies (ID: 513)
[2026-05-12 06:04:36][info] Processing account: mbimed-0 (ID: 515)
[2026-05-12 06:04:41][info] Processing account: dropshop-99 (ID: 522)
[2026-05-12 06:04:47][info] Processing account: trusted_deals_hub-56 (ID: 525)
[2026-05-12 06:04:52][info] Processing account: leaders_alpha (ID: 526)
[2026-05-12 06:04:57][info] Processing account: superspeed3_77 (ID: 527)
[2026-05-12 06:05:03][info] Processing account: trusted_329 (ID: 528)
[2026-05-12 06:05:08][info] Processing account: prince.si95 (ID: 530)
[2026-05-12 06:05:14][info] Processing account: enoyl1 (ID: 532)
[2026-05-12 06:05:19][info] Processing account: fullers_earth (ID: 533)
[2026-05-12 06:05:25][info] Processing account: mirzatraders7 (ID: 534)
[2026-05-12 06:40:02][start] CRON started
[2026-05-12 06:40:02][info] Processing account:  (ID: 406)
[2026-05-12 06:40:08][info] Processing account:  (ID: 407)
[2026-05-12 06:40:13][info] Processing account: poundplus_81 (ID: 408)
[2026-05-12 06:40:19][info] Processing account: ecompanyltd (ID: 411)
[2026-05-12 06:40:25][info] Processing account: digital_outlet39 (ID: 413)
[2026-05-12 06:40:30][info] Processing account: rehkh_5402 (ID: 414)
[2026-05-12 06:40:36][info] Processing account: fark-933 (ID: 415)
[2026-05-12 06:40:41][info] Processing account: saraf-76 (ID: 419)
[2026-05-12 06:40:46][info] Processing account: firstsale4u (ID: 420)
[2026-05-12 06:40:51][info] Processing account: goodmove4u (ID: 421)
[2026-05-12 06:40:57][info] Processing account: london_hotdeals (ID: 422)
[2026-05-12 06:41:02][info] Processing account: d.sport87 (ID: 425)
[2026-05-12 06:41:08][info] Processing account: mian.bazzar (ID: 426)
[2026-05-12 06:41:13][info] Processing account: ma2025 (ID: 427)
[2026-05-12 06:41:18][info] Processing account: mian_communication (ID: 428)
[2026-05-12 06:41:24][info] Processing account: tradeworld.nw.ltd (ID: 429)
[2026-05-12 06:41:29][info] Processing account: biak3456 (ID: 430)
[2026-05-12 06:41:35][info] Processing account: gibb3265 (ID: 431)
[2026-05-12 06:41:41][info] Processing account: rakha-7863 (ID: 432)
[2026-05-12 06:41:46][info] Processing account: dropshop-uk (ID: 433)
[2026-05-12 06:41:52][info] Processing account: danamu_ppayc68 (ID: 434)
[2026-05-12 06:41:57][info] Processing account: burj-khlifa (ID: 435)
[2026-05-12 06:42:03][info] Processing account: zeemi_24 (ID: 436)
[2026-05-12 06:42:08][info] Processing account: digital-life-digimax (ID: 438)
[2026-05-12 06:42:14][info] Processing account: giant_emart (ID: 439)
[2026-05-12 06:42:19][info] Processing account: qadri (ID: 440)
[2026-05-12 06:42:25][info] Processing account: buyer_satisfied (ID: 441)
[2026-05-12 06:42:30][info] Processing account: daltacell (ID: 442)
[2026-05-12 06:42:35][info] Processing account: zona8033 (ID: 443)
[2026-05-12 06:42:41][info] Processing account: iqqa1951 (ID: 444)
[2026-05-12 06:42:46][info] Processing account: impalaa_online (ID: 445)
[2026-05-12 06:42:52][info] Processing account: muhammni_12 (ID: 446)
[2026-05-12 06:42:58][info] Processing account: excelsior2019 (ID: 447)
[2026-05-12 06:43:04][info] Processing account: onestop.stores (ID: 448)
[2026-05-12 06:43:09][info] Processing account: sabuk786 (ID: 450)
[2026-05-12 06:43:14][info] Processing account: savum-46 (ID: 451)
[2026-05-12 06:43:20][info] Processing account: em-909137 (ID: 453)
[2026-05-12 06:43:25][info] Processing account: shuash98 (ID: 455)
[2026-05-12 06:43:31][info] Processing account: oxijanltd (ID: 457)
[2026-05-12 06:43:36][info] Processing account: sfk_brand (ID: 489)
[2026-05-12 06:43:42][info] Processing account: ad_264942 (ID: 491)
[2026-05-12 06:43:47][info] Processing account: moneymaker-181 (ID: 495)
[2026-05-12 06:43:52][info] Processing account: ecom-hub33 (ID: 496)
[2026-05-12 06:43:58][info] Processing account: c_bird33 (ID: 500)
[2026-05-12 06:44:04][info] Processing account: urbanbuyz_99 (ID: 501)
[2026-05-12 06:44:09][info] Processing account: farmi94 (ID: 503)
[2026-05-12 06:44:15][info] Processing account: fashionhub-72 (ID: 509)
[2026-05-12 06:44:20][info] Processing account: tracker_world (ID: 512)
[2026-05-12 06:44:26][info] Processing account: hamrehzar_supplies (ID: 513)
[2026-05-12 06:44:31][info] Processing account: mbimed-0 (ID: 515)
[2026-05-12 06:44:36][info] Processing account: dropshop-99 (ID: 522)
[2026-05-12 06:44:42][info] Processing account: trusted_deals_hub-56 (ID: 525)
[2026-05-12 06:44:47][info] Processing account: leaders_alpha (ID: 526)
[2026-05-12 06:44:52][info] Processing account: superspeed3_77 (ID: 527)
[2026-05-12 06:44:58][info] Processing account: trusted_329 (ID: 528)
[2026-05-12 06:45:03][info] Processing account: prince.si95 (ID: 530)
[2026-05-12 06:45:08][info] Processing account: enoyl1 (ID: 532)
[2026-05-12 06:45:14][info] Processing account: fullers_earth (ID: 533)
[2026-05-12 06:45:19][info] Processing account: mirzatraders7 (ID: 534)
[2026-05-12 07:00:03][start] CRON started
[2026-05-12 07:00:03][info] Processing account:  (ID: 406)
[2026-05-12 07:00:08][info] Processing account:  (ID: 407)
[2026-05-12 07:00:14][info] Processing account: poundplus_81 (ID: 408)
[2026-05-12 07:00:19][info] Processing account: ecompanyltd (ID: 411)
[2026-05-12 07:00:25][info] Processing account: digital_outlet39 (ID: 413)
